feature,lgbm,rf,BayesianRidge,gbc,Adaboost,mean
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.2894736842105263,0.0032842654507436006,0.24660362132936742,0.0036543514903234534,0.00032421100080954034,0.10866802669635409
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.010265313564926671,0.12075446123830787,0.005640675569789817,0.0,0.02733209007460487
65,0.42105263157894735,0.004294244465087738,0.13790969821602295,0.009755627638875101,0.00020692111052648788,0.1146438246018919
66,0.2807017543859649,0.2221745234243711,0.16561350212948445,0.1195762740846757,0.06346342068197751,0.17030589494129472
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.015638673019922684,0.23195293845118795,0.005062093089662476,0.0,0.05053074091215463
71,0.0,0.007803641670747456,0.20626791243153944,0.0005727263278052739,0.0009377873066319112,0.043116413547344815
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.012002637827283096,0.21370939659025107,0.29067626678203284,0.0,0.1032776602399134
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.003419684489334954,0.024816699435215122,6.171802690271882e-05,0.0,0.005659620390290559
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.42105263157894735,0.5007127989689649,0.2411199049500886,0.006066830713665432,0.4138314063073827,0.31655671450380984
81,0.0,0.19774235424586792,0.2656760192791211,0.075656995379728,0.0,0.10781507378094342
82,0.05263157894736842,0.01644608313737931,0.2102192516409836,0.20321643914329052,0.0,0.09650267057380436
83,0.0,0.003498939059308932,0.022373783866979607,0.5580945110864436,0.00041551968065071346,0.11687655073867656
84,0.0,0.16412265703503245,0.43176050789056825,0.19506407118340158,0.0049868888753291886,0.15918682499686626
85,0.0,0.2655871570760568,0.17160126537632894,0.011864457421913407,0.0,0.08981057597485984
86,0.0,0.04669445056524999,0.15470525069302693,0.020193878357161663,0.0,0.04431871592308771
87,0.5789473684210527,0.05110536596141424,1.0,0.08739572137489286,0.0179243560881679,0.3470745623691055
88,0.03508771929824561,0.03828523303066868,0.14296259883468873,0.027641823434014706,0.0,0.048795474919523546
89,0.042105263157894736,0.00422997563838217,0.2793437303556895,0.0442001763389754,0.0020686484872234974,0.07438955879563305
90,0.0,0.012376426632503417,0.021190493256644533,0.0011027929513209723,0.0,0.006933942568093784
91,0.5263157894736842,0.5107071322639666,0.2770052019396927,0.0022120357456065364,0.41411740784099715,0.3460715134527894
92,0.07017543859649122,0.060339496886535844,0.15822685580900986,0.0431775473979092,0.004489925069767224,0.06728185275194266
93,0.10526315789473684,0.29784748923398957,0.36349168894304323,0.011808857718581393,0.2413740490633214,0.2039570485707345
94,0.3157894736842105,0.010657968950377846,0.479817551364142,0.010276824820520418,0.005661779023523347,0.16444071956855483
95,0.2807017543859649,0.3419554705480568,0.27196258987079175,0.06946980586233174,0.27588760420492175,0.24799544497441336
96,0.0,0.0008750602050446815,0.1716177023958786,0.0012120420016040732,0.0,0.03474096092050547
97,0.05263157894736842,0.00657321688954873,0.2481892204121948,0.0030860238300716085,0.0002709837943140909,0.062150204774699534
98,0.8070175438596492,0.00799237691885023,0.4413439677515858,0.031198127312531146,0.0013339986652454046,0.2577772029015724
99,0.0,0.008671696966463246,0.17319234657831112,0.040659005886331326,0.0,0.04450460988622114
100,0.23157894736842108,0.0014947658617878725,0.20630482538021833,0.0024074384663070646,0.0006802542843808875,0.08849324627222306
101,0.0,0.009306892507113338,0.2073694511164471,0.0007038592381346925,0.0005752917141841141,0.04359109891517585
102,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0
105,1.0,0.004158312710029882,0.26455054820469653,0.00749320634185787,0.0018208115981233658,0.25560457577094153
106,0.0,0.0009415938426422474,0.12182321213095022,0.00021678429360128727,0.0,0.024596318053438752
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.18421052631578946,0.00355877862913531,0.15490716545720593,0.0014018974701946582,0.0,0.06881567357446507
109,0.05263157894736842,0.005375160692481156,0.11580031402476167,0.021314068949418574,6.774789281338663e-05,0.03903777410136864
110,0.0,0.01950853878382911,0.30392725277692173,0.010401014703682265,0.00031290530059837875,0.06682994231300629
111,0.0,0.0016857134304943753,0.08810907527081915,0.0004467584895727513,0.0,0.018048309438177257
112,0.07017543859649122,0.006275621954832759,0.18967917257922648,0.02837865637633328,0.0002750792386450335,0.058956793749105764
113,0.1754385964912281,0.004169868458008114,0.2303968838680749,0.0027200009352436137,0.0013610658707923064,0.0828172831246694
114,0.0,0.018397959785376172,0.8001811380165306,0.0212952248586185,0.011197335480526923,0.17021433162821042
115,0.3157894736842105,0.4857889490694883,0.8300043162346182,0.004534339477064276,0.0032965136853386943,0.327882718430144
116,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
117,0.1754385964912281,0.00683913314422642,0.2640906213282084,0.004028872747717095,0.006875131345052958,0.09145447101128659
118,0.42105263157894735,0.5080361932148062,0.33545274817320003,0.04236830302953733,0.4138314063073827,0.34414825646077474
119,0.15789473684210525,0.02019644423213033,0.2272636321793017,0.01955092922605412,0.0010894515181838669,0.08519903879955505
120,0.13157894736842105,0.022763317133111638,0.3892553381331221,0.006538392706290121,0.0021304540345477917,0.11045328987509853
121,0.0,0.015756662441515763,0.21935319400821426,0.03244988027095277,0.0003389758225095193,0.053579742508638464
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.8421052631578947,0.34071147590574735,0.506298491803552,0.031323537904888316,0.27588760420492175,0.39926527459540084
124,0.10526315789473684,0.010955589644803138,0.13778106515055905,0.040905542946367335,0.0,0.05898107112729327
125,0.42105263157894735,0.5006944345918154,0.21977178368718198,0.0017167660788547834,0.4138314063073827,0.3114134044488365
126,0.8421052631578947,1.0,0.3972759452715533,0.0034259169244632917,0.8276628126147654,0.6140939875937353
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.02561667853261472,0.0940512553622665,0.1735557247829839,0.0,0.05864473173557302
131,0.0,0.014181789929714889,0.16610180300117297,0.040925011378615206,0.0,0.04424172086190061
132,0.0,0.028519261078334922,0.07740462215547586,0.0008823327405141646,0.01303483134838315,0.02396820946454162
133,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
134,0.1754385964912281,0.005923788854774226,0.2623174510642102,0.02734135698630754,0.0,0.09420423867930403
135,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.10526315789473684,0.008495687076775317,0.20906962589588443,1.4246371143293724e-05,0.0002969933393172593,0.06462794211557142
138,0.05263157894736842,0.00440549128327116,0.022346281032040994,0.0006533403204057893,0.0037136588527784654,0.016750070087172966
139,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.4677062949500418,0.23179118876963378,0.00016875028313419373,0.0,0.13993324680056196
141,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0017769582730979892,0.05628801456655426,0.00010744911652143442,0.0,0.011634484391234736
145,0.0,0.0020744700162444044,0.03127349985484395,3.79938126145262e-05,0.0,0.006677192736740575
146,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.009128201131589506,0.2660144615604394,0.04411969957631391,0.0,0.06385247245366857
148,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0
150,0.1754385964912281,0.005944480404035858,0.30026612887612386,0.0013828243233094347,0.0008254512218817799,0.0967714962633158
151,0.10526315789473684,0.02778097315228949,0.2393365193744204,0.0028212650541246526,0.0,0.07504038309511428
152,0.14035087719298245,0.001441841981779954,0.08210097790755541,0.00014117360052169267,0.0,0.0448069741365679
153,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.03512122327148425,0.35909122780286695,0.029334211987345246,0.00164651711879071,0.08503863603609743
156,0.0,0.0024489950144637746,0.21350956437785876,0.0016415139944745815,0.0,0.04352001467735942
157,0.8421052631578947,1.0,0.3972759452715533,0.0034259169244632917,0.8276628126147654,0.6140939875937353
158,0.0,0.004583127786377078,0.10953897846080596,0.0048647766129220945,0.0,0.023797376572021026
159,0.631578947368421,0.0016569898682906369,0.21036888057125122,0.0045951013223540825,0.0,0.1696399838260634
160,0.05263157894736842,0.015528869681592403,0.40441051043235987,0.03928699786633745,0.0,0.10237159138553162
161,0.15789473684210525,0.007806298659003695,0.148690005446683,0.00303676523687119,0.0,0.06348556123693264
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.2456140350877193,0.004131400042319811,0.10754505244800787,0.002335982451594173,0.0002509672277971111,0.07197548745148766
164,0.2807017543859649,0.3389406745724913,0.25375233804718045,0.028247561858468453,0.27588760420492175,0.23550598661380534
165,0.42105263157894735,0.5004443969170259,0.23985246918772632,0.0019222531344830094,0.41414715761394405,0.3154837816864253
166,0.3508771929824562,0.3345034139288815,0.16229314737042988,0.0014370093929779615,0.27588760420492175,0.22499967357593348
167,0.21052631578947367,0.14867380463298657,0.3488913901174703,0.0019498157306487567,0.0007253300576389803,0.14215333126564367
168,0.2807017543859649,0.34713881808772606,0.27315721662176684,0.032269069310461765,0.27588760420492175,0.2418308925221683
169,0.0,0.022817037515314706,0.3119239018764026,0.1193011668683722,0.0,0.0908084212520179
170,0.03508771929824561,0.03339205829401353,0.17078332535128404,0.016922505170691594,0.00027396736830206567,0.051291915096507365
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.10526315789473684,0.018743325478772797,0.21518200484133942,0.04115442185068057,0.0002860015336144905,0.07612578231982882
174,0.0,0.003126592667183553,0.045644296882971516,6.973347907377638e-05,0.0,0.009768124605845769
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0010255838339730393,0.11106444922443923,0.00019190845346444229,0.0,0.02245638830237534
180,0.0,0.008429761863199025,0.2962640145247458,0.040659576049333034,0.0006643783144720645,0.06920354615034999
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.005248084784932124,0.3793780061575641,0.0021774539918654155,0.010325389341574594,0.07942578685518725
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.15789473684210525,0.007042701314936791,0.21702716254745885,0.009375686909497971,0.00029050678078801925,0.07832615887895737
185,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
186,0.0,0.02004258383610249,0.17070194555882773,0.06961464481048343,0.0,0.05207183484108273
187,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,0.05263157894736842,0.0034285538702247048,0.04086384163314796,9.681314599071535e-05,0.0,0.01940415751934636
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.10526315789473684,0.2928978764684261,0.2308660308996898,0.09669038776855891,0.2413740490633214,0.1934183004189466
193,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
194,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
195,0.23684210526315788,0.2506402785166328,0.14276478344505059,0.0013617407644185128,0.20691570315369134,0.16770492222859024
196,0.18947368421052632,0.027269086393235973,0.20295361435180767,0.017433576850248066,0.004742026456820513,0.0883743976525277
197,0.2807017543859649,0.3387033043291493,0.25546745106653473,0.029024094217492687,0.27588760420492175,0.2359568416408127
198,0.07894736842105263,0.029912976603436916,0.20279753811994236,0.03305320592054704,0.0,0.06894221781299578
199,0.03508771929824561,0.062126273872230076,0.0933676919205297,0.02823606443702505,8.346960207481524e-05,0.04378024382602105
200,0.02631578947368421,0.009299703308699565,0.07077106140984321,0.003700342536280824,8.189253154972713e-05,0.022033757852011504
201,0.42105263157894735,0.5080361932148062,0.33545274817320003,0.04236830302953733,0.4138314063073827,0.34414825646077474
202,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
203,0.8421052631578947,1.0,0.3972759452715533,0.0034259169244632917,0.8276628126147654,0.6140939875937353
204,0.0,0.003419684489334954,0.024816699435215122,6.171802690271882e-05,0.0,0.005659620390290559
205,0.5263157894736842,0.5107071322639666,0.2770052019396927,0.0022120357456065364,0.41411740784099715,0.3460715134527894
206,0.42105263157894735,0.501025402955408,0.26103044771666767,0.0018888164850515273,0.4138314063073827,0.31976574100869143
207,0.0,0.020844532481113575,0.1838404032185566,0.12743320695879762,0.0,0.06642362853169356
208,0.3157894736842105,0.030212388181478714,0.18400111470387048,0.08809807399912198,0.00046836237371417825,0.12371388258847918
209,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
210,0.631578947368421,0.004682459422297084,0.17348394463469974,0.002338528589160596,0.0,0.16241677600291568
211,0.07017543859649122,0.17385021309238705,0.18083644594993153,0.2673219923651845,0.048260027884151506,0.14808882357762915
212,0.0,0.02561667853261472,0.0940512553622665,0.1735557247829839,0.0,0.05864473173557302
213,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
214,0.38596491228070173,0.003334222406628999,0.27816536650165646,0.0012753367514133122,0.0,0.1337479675880801
215,0.3157894736842105,0.006234484078908027,0.07912313228818951,0.003173378247277953,0.007289477013534116,0.08232198906242402
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0003520057784464324,0.10195802553450575,0.16080106520224344,0.0,0.05262221930303912
218,0.10526315789473684,0.027205495321853772,0.20981957132832635,0.2602760054278209,0.000703567168929326,0.12065355942833342
219,0.05263157894736842,0.04318188911429846,0.030383247589478315,0.0006816300627770375,0.0,0.02537566914278445
220,0.0,0.0002056705181533491,0.034744608018692495,3.800886142990713e-05,0.0,0.006997657479655151
221,0.2631578947368421,0.01758921033128408,0.29231928471591434,0.0005463397944212556,0.0003401217898576935,0.11479057027366386
222,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
223,0.0,0.03639847156812719,0.11842280526712659,0.19040164031846038,0.0,0.06904458343074284
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.009458701262061988,0.2619946069006863,0.04477491004120691,0.0005795240469066595,0.06336154845017238
226,0.05263157894736842,0.0041536383220632895,0.07745905005793062,0.00013917627033598984,6.573807072406588e-06,0.02687800348095415
227,0.0,0.016072386429612433,0.2736295510748467,0.08131068913461136,0.0,0.0742025253278141
228,0.03508771929824561,0.009109609756651137,0.19730944965907843,0.09215801623488525,0.0,0.06673295898977208
229,0.12631578947368421,0.009410845167036963,0.1980974370203325,0.008703983169134932,0.0017784417386675824,0.06886129931377125
230,0.0,0.00039856548979781697,0.08577862524412438,0.0003623499672756332,0.0,0.017307908140239567
231,0.10526315789473684,0.2928978764684261,0.2308660308996898,0.09669038776855891,0.2413740490633214,0.1934183004189466
232,0.0,0.027151944642414758,0.018919415332373905,0.002070950827791608,0.0,0.009628462160516053
233,0.21052631578947367,0.0016878307794954194,0.21662004307108243,8.497390504447223e-05,0.0,0.0857838327090192
234,0.21052631578947367,0.02141426452793316,0.15673445860783206,0.0009981545667497814,0.000572003067228981,0.07804903931184354
235,0.0,0.0,0.0,0.0,0.0,0.0
236,0.5263157894736842,0.02085951213127442,0.0410072039794026,0.0005524119970406195,0.0004735130940316552,0.11784168613508669
237,0.0,0.001113831362256017,0.009194170264377277,0.09575941082970696,0.0,0.021213482491268053
238,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.008036193214806217,0.14691719814243434,0.04525762854199701,0.0,0.040042203979847514
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0018007410435822659,0.22064200754002045,0.0015910677767663236,0.0,0.04480676327207381
243,0.3157894736842105,0.0036982736476394444,0.20403282543861012,0.0006259400965484545,0.0,0.10482930257340173
244,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0029124695532373856,0.04304348210539049,0.00045536249541542435,0.0,0.009282262830808661
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.10526315789473684,0.0027669371573351602,0.12191963440805029,4.2306233569397186e-05,0.0,0.04599840713873833
250,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.5464622888892936,0.2001842446645991,0.004893029679944551,0.006326854991966469,0.15157328364516076
253,0.0,0.0013512427934348477,0.27131960221666973,1.3513469367220054e-05,0.0028617274097328697,0.05510921717784094
254,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.003671785652205123,0.006773126373377119,0.0001290411900154766,0.0012528806662688604,0.002365366776373316
256,0.3157894736842105,0.00552996012208763,0.17985546458237703,0.0006525278043179851,3.595848404793374e-05,0.10037267693540822
257,0.07017543859649122,0.0014646920749447803,0.1284689442758481,0.0010868489479760636,0.0,0.04023918477905203
258,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.006937427548153819,0.16995550970927945,0.0023212277490269905,0.0,0.035842833001292054
260,0.16842105263157894,0.20169589450844913,0.13551390953444306,0.0029936991565540946,0.1656206268746293,0.13484903654113092
261,0.10526315789473684,0.03962623686863476,0.10860723667629715,0.009688346025276821,0.0005341775959165233,0.05274383101217241
262,0.0,0.01009391838606947,0.6261792915998801,0.00484018846140009,0.004233294077739565,0.12906933850501784
263,0.21052631578947367,0.02141426452793316,0.15673445860783206,0.0009981545667497814,0.000572003067228981,0.07804903931184354
264,0.21052631578947367,0.007091362712328345,0.07769994854852735,9.805345916982738e-06,0.0005037005279254131,0.05916622658483436
265,0.0,6.36364568479503e-05,0.00528836882885918,0.00014424746202434258,0.0,0.0010992505495462947
266,0.8421052631578947,1.0,0.3972759452715533,0.0034259169244632917,0.8276628126147654,0.6140939875937353
267,0.0,0.008790258383822384,0.14489658352012252,0.0011534054182121597,0.0,0.030968049464431414
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.009794330674022387,0.7064456042475321,0.004014348184804539,0.002047903040757773,0.14446043722942334
271,0.07894736842105263,0.008237758611715353,0.17918551496396898,0.021844633266245084,8.02937106419844e-05,0.05765911379472481
272,0.1754385964912281,0.06179083965460901,0.14386193839666228,0.0004779419961204108,0.0,0.07631386330772397
273,0.0,0.0,0.0,0.0,0.0,0.0
274,0.18947368421052632,0.20532033248806958,0.17957406300407497,0.024979054013462315,0.16559323261288383,0.1529880732658034
275,0.05263157894736842,0.03160257948823321,0.1380275058057547,0.0032282647173866503,0.0,0.045097985791748604
276,0.5263157894736842,0.5131438921062986,0.29417740724527386,0.15527659342203518,0.4141250442140634,0.38060774529227104
277,0.0,0.26490158408031794,0.1367243549665922,0.4470288901779346,0.07239004182622726,0.1842089742102144
278,0.14035087719298245,0.07338744540196757,0.21990337103157806,0.003480302824552022,0.000287342763738331,0.08748186784296368
279,0.631578947368421,0.0013197969454434,0.1293105840845515,0.008118479017787101,0.00016234140555781583,0.15409802976435216
280,0.1754385964912281,0.20029539480922842,0.2888239563087555,0.033621243912173276,0.03952849496352879,0.14754153729698283
281,0.42105263157894735,0.5429717629569468,0.3820444407543376,0.001959002384319838,0.41396780831721414,0.35239912919835314
282,0.2807017543859649,0.3391329839255153,0.2874571112681774,0.028268036472300005,0.2759950319333063,0.24231098359705278
283,0.16842105263157894,0.2007878878624989,0.19063755787134415,0.0011833769309338978,0.16563654351184218,0.14533328376163962
284,0.42105263157894735,0.5158103724675935,0.46848976709869433,0.007290095986771814,0.414284815972107,0.36538553662082285
285,0.0,0.006534612076441357,0.23852823398494724,0.02224416836240278,0.0,0.05346140288475827
286,0.0,0.17771846410128925,0.2548232632527789,0.24405977400034637,0.048260027884151506,0.1449723058477132
287,0.07894736842105263,0.14410674234138465,0.26710393821215844,0.006129143895633314,0.1206870245316607,0.12339484348037795
288,0.0,0.01610579705367536,0.2650015977762223,0.06773649256788047,0.0004114152064990569,0.06985106052085545
289,0.42105263157894735,0.5017031268220554,0.30561787413113234,0.002428325793452566,0.4139464914117621,0.3289496899474699
290,0.21052631578947367,0.0018281678371127868,0.2687191696236522,0.00013195015277503842,0.0,0.09624112068060274
291,0.21052631578947367,0.003963976561522609,0.3646146719963959,0.0006458546876939784,0.0024892922838651767,0.11644802226379028
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.022295823753973678,0.1755170866151613,0.04109651093756276,0.006517415674191575,0.04908536739617786
295,0.0,0.0,0.0,0.0,0.0,0.0
296,0.10526315789473684,0.06966568310826801,0.2897590239325646,0.7269433540951578,0.0,0.23832624380614545
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.3684210526315789,0.000622388760999892,0.21081254563654714,0.015325081288137992,0.000731686500391917,0.11918255096353118
299,0.10526315789473684,0.006895450963531572,0.01347964327409997,0.0008072296163635038,0.0,0.025289096349746375
